 5 , 340.021430016 , 0.13634 , 0.130985 
 10 , 721.690352917 , 0.128352 , 0.122193 
 15 , 987.711626053 , 0.123433 , 0.121042 
 20 , 1239.93664408 , 0.120457 , 0.117009 
 25 , 1529.12698412 , 0.118913 , 0.11424 
 30 , 1793.43575191 , 0.118259 , 0.112351 
 35 , 2046.15519094 , 0.117482 , 0.109613 
 40 , 2297.54493189 , 0.11533 , 0.110337 
