#wRandFlip 
#The training is running for 1000 chunks, each with 1008 images. That are about 17 epochs. The validation sample contains 3078 images. 
#round  ,time, mean_train_loss , mean_valid_loss, mean_sliced_accuracy, mean_train_loss_test, mean_accuracy 
#  starting learning rate to 0.010000 
 245 , 9200.28635979 , 0.261708 , 0.253268, 0.275305, 0.248293, 0.121419  
 246 , 9228.51675892 , 0.262162 , 0.253268, 0.275305, 0.248293, 0.121419  
 247 , 9257.73174095 , 0.262632 , 0.253268, 0.275305, 0.248293, 0.121419  
 248 , 9285.89543581 , 0.261709 , 0.253268, 0.275305, 0.248293, 0.121419  
 249 , 9314.10386682 , 0.261497 , 0.253268, 0.275305, 0.248293, 0.121419  
 250 , 9383.77400899 , 0.261585 , 0.252841, 0.274672, 0.250967, 0.0690104  
 251 , 9411.92746878 , 0.258969 , 0.252841, 0.274672, 0.250967, 0.0690104  
 252 , 9441.29206395 , 0.262161 , 0.252841, 0.274672, 0.250967, 0.0690104  
 253 , 9469.44344783 , 0.261346 , 0.252841, 0.274672, 0.250967, 0.0690104  
 254 , 9497.49577594 , 0.262446 , 0.252841, 0.274672, 0.250967, 0.0690104  
 255 , 9567.03934979 , 0.264925 , 0.251267, 0.275725, 0.25113, 0.0696615  
 256 , 9595.28116393 , 0.259279 , 0.251267, 0.275725, 0.25113, 0.0696615  
 257 , 9624.76900578 , 0.263019 , 0.251267, 0.275725, 0.25113, 0.0696615  
 258 , 9652.95164084 , 0.264355 , 0.251267, 0.275725, 0.25113, 0.0696615  
 259 , 9686.15260983 , 0.258933 , 0.251267, 0.275725, 0.25113, 0.0696615  
 260 , 9755.3885138 , 0.26173 , 0.251226, 0.275119, 0.252036, 0.0810547  
 261 , 9783.43688178 , 0.266775 , 0.251226, 0.275119, 0.252036, 0.0810547  
 262 , 9812.53953195 , 0.263086 , 0.251226, 0.275119, 0.252036, 0.0810547  
 263 , 9840.74974489 , 0.260963 , 0.251226, 0.275119, 0.252036, 0.0810547  
 264 , 9868.80337191 , 0.261679 , 0.251226, 0.275119, 0.252036, 0.0810547  
 265 , 9938.39064598 , 0.261895 , 0.253558, 0.275183, 0.251827, 0.139974  
 266 , 9966.59094787 , 0.262111 , 0.253558, 0.275183, 0.251827, 0.139974  
 267 , 9995.82352185 , 0.26607 , 0.253558, 0.275183, 0.251827, 0.139974  
 268 , 10024.0169518 , 0.261194 , 0.253558, 0.275183, 0.251827, 0.139974  
 269 , 10052.1489158 , 0.262542 , 0.253558, 0.275183, 0.251827, 0.139974  
 270 , 10121.688314 , 0.260096 , 0.251724, 0.275224, 0.249741, 0.0823568  
 271 , 10149.5849128 , 0.265762 , 0.251724, 0.275224, 0.249741, 0.0823568  
 272 , 10178.4269178 , 0.259616 , 0.251724, 0.275224, 0.249741, 0.0823568  
 273 , 10206.4053788 , 0.259009 , 0.251724, 0.275224, 0.249741, 0.0823568  
 274 , 10234.3382719 , 0.262721 , 0.251724, 0.275224, 0.249741, 0.0823568  
 275 , 10303.7173028 , 0.263087 , 0.250483, 0.275261, 0.248971, 0.0426432  
 276 , 10331.7762139 , 0.261489 , 0.250483, 0.275261, 0.248971, 0.0426432  
 277 , 10360.9070189 , 0.260511 , 0.250483, 0.275261, 0.248971, 0.0426432  
 278 , 10389.0582709 , 0.262681 , 0.250483, 0.275261, 0.248971, 0.0426432  
