#wRandFlip 
#The training is running for 1000 chunks, each with 1600 images. That are about 29 epochs. The validation sample contains 6157 images. 
#round  ,time, mean_train_loss , mean_valid_loss 
#  setting learning rate to 0.080000 
 488 , 25389.229774 , 0.0940104 , 0.0928571 
 489 , 25438.3379889 , 0.0937048 , 0.0928571 
 490 , 25487.676878 , 0.0951489 , 0.0928571 
 491 , 25537.076808 , 0.0962794 , 0.0928571 
 492 , 25586.4859438 , 0.0942154 , 0.0928571 
 493 , 25636.0328169 , 0.0945733 , 0.0928571 
 494 , 25685.4232829 , 0.0963548 , 0.0928571 
 495 , 25734.6322708 , 0.0964458 , 0.0928571 
 496 , 25784.0425248 , 0.0952662 , 0.0928571 
 497 , 25833.460032 , 0.09413 , 0.0928571 
 498 , 25882.851372 , 0.0944446 , 0.0928571 
 499 , 25932.1302438 , 0.0957521 , 0.0928571 
 500 , 26034.828285 , 0.0938909 , 0.0923242 
 501 , 26084.0726178 , 0.0949254 , 0.0923242 
 502 , 26133.4915638 , 0.0949479 , 0.0923242 
 503 , 26182.76753 , 0.0959913 , 0.0923242 
 504 , 26232.130157 , 0.0945343 , 0.0923242 
 505 , 26281.5022929 , 0.0947468 , 0.0923242 
 506 , 26330.8130548 , 0.0947127 , 0.0923242 
 507 , 26380.2859139 , 0.0929267 , 0.0923242 
 508 , 26429.6500509 , 0.0947436 , 0.0923242 
 509 , 26479.0682569 , 0.095465 , 0.0923242 
 510 , 26528.6180849 , 0.09502 , 0.0923242 
 511 , 26578.0507448 , 0.0955367 , 0.0923242 
 512 , 26627.3015678 , 0.0949062 , 0.0923242 
 513 , 26676.6160848 , 0.0957522 , 0.0923242 
 514 , 26725.9780078 , 0.0945185 , 0.0923242 
 515 , 26775.3768559 , 0.0924428 , 0.0923242 
 516 , 26824.671721 , 0.0950353 , 0.0923242 
 517 , 26874.3331718 , 0.0937439 , 0.0923242 
 518 , 26923.7561569 , 0.0972632 , 0.0923242 
 519 , 26973.132494 , 0.0933863 , 0.0923242 
 520 , 27075.6423559 , 0.093788 , 0.0929072 
 521 , 27125.1126828 , 0.0957884 , 0.0929072 
 522 , 27174.4462278 , 0.0939336 , 0.0929072 
 523 , 27223.9605839 , 0.0945948 , 0.0929072 
 524 , 27273.2705259 , 0.0939778 , 0.0929072 
 525 , 27322.598254 , 0.0935976 , 0.0929072 
 526 , 27371.908793 , 0.0924152 , 0.0929072 
 527 , 27421.2888079 , 0.0942177 , 0.0929072 
 528 , 27470.7008519 , 0.0930546 , 0.0929072 
 529 , 27520.1162369 , 0.0917056 , 0.0929072 
 530 , 27569.478699 , 0.0958237 , 0.0929072 
 531 , 27618.8089638 , 0.0953686 , 0.0929072 
 532 , 27668.1734159 , 0.095149 , 0.0929072 
 533 , 27717.5529339 , 0.0949834 , 0.0929072 
 534 , 27766.9003768 , 0.0926264 , 0.0929072 
 535 , 27816.503526 , 0.0943517 , 0.0929072 
 536 , 27865.966661 , 0.0929643 , 0.0929072 
 537 , 27915.620425 , 0.0940447 , 0.0929072 
 538 , 27965.0547979 , 0.0937692 , 0.0929072 
 539 , 28014.3563578 , 0.093845 , 0.0929072 
 540 , 28116.96257 , 0.0944984 , 0.0919765 
 541 , 28166.3727248 , 0.0938326 , 0.0919765 
 542 , 28215.6144748 , 0.0941608 , 0.0919765 
 543 , 28264.8111899 , 0.0920407 , 0.0919765 
 544 , 28314.1149018 , 0.0949337 , 0.0919765 
 545 , 28363.5772519 , 0.0936836 , 0.0919765 
 546 , 28412.788276 , 0.0941399 , 0.0919765 
 547 , 28462.123153 , 0.0949615 , 0.0919765 
 548 , 28511.5003688 , 0.0923204 , 0.0919765 
 549 , 28560.8362448 , 0.0931795 , 0.0919765 
 550 , 28610.1665959 , 0.0947874 , 0.0919765 
 551 , 28659.4821298 , 0.0932966 , 0.0919765 
 552 , 28708.8713129 , 0.0941547 , 0.0919765 
 553 , 28758.3766689 , 0.0926668 , 0.0919765 
 554 , 28807.6215599 , 0.090391 , 0.0919765 
 555 , 28857.219816 , 0.092704 , 0.0919765 
 556 , 28906.7845218 , 0.092998 , 0.0919765 
 557 , 28956.38026 , 0.0935563 , 0.0919765 
 558 , 29005.95118 , 0.0916816 , 0.0919765 
 559 , 29060.4812908 , 0.0929458 , 0.0919765 
 560 , 29163.2530959 , 0.0922534 , 0.0921007 
 561 , 29212.8559418 , 0.0951293 , 0.0921007 
 562 , 29262.170321 , 0.0940013 , 0.0921007 
 563 , 29311.5258679 , 0.0940738 , 0.0921007 
 564 , 29360.9543259 , 0.0934829 , 0.0921007 
 565 , 29410.3599379 , 0.0918903 , 0.0921007 
 566 , 29459.8071558 , 0.0928329 , 0.0921007 
 567 , 29509.1751819 , 0.0933191 , 0.0921007 
 568 , 29558.6754508 , 0.0945759 , 0.0921007 
 569 , 29608.2036648 , 0.0946103 , 0.0921007 
 570 , 29657.834831 , 0.0938654 , 0.0921007 
 571 , 29707.5397308 , 0.092329 , 0.0921007 
 572 , 29757.071811 , 0.09304 , 0.0921007 
 573 , 29806.6041129 , 0.0916215 , 0.0921007 
 574 , 29861.0842669 , 0.0933085 , 0.0921007 
 575 , 29910.652967 , 0.0929389 , 0.0921007 
 576 , 29960.3548248 , 0.0937419 , 0.0921007 
 577 , 30009.8051128 , 0.0929806 , 0.0921007 
 578 , 30059.3921659 , 0.0931228 , 0.0921007 
 579 , 30108.9107459 , 0.0934882 , 0.0921007 
 580 , 30216.059515 , 0.0942143 , 0.094178 
 581 , 30265.3963759 , 0.0949715 , 0.094178 
 582 , 30314.799459 , 0.093576 , 0.094178 
 583 , 30364.09338 , 0.0937437 , 0.094178 
 584 , 30413.5549068 , 0.0940892 , 0.094178 
 585 , 30463.0725648 , 0.0934841 , 0.094178 
 586 , 30512.6017628 , 0.0937974 , 0.094178 
 587 , 30562.089448 , 0.0933094 , 0.094178 
 588 , 30611.6440928 , 0.0918082 , 0.094178 
 589 , 30661.1689479 , 0.0926151 , 0.094178 
 590 , 30714.5384378 , 0.09435 , 0.094178 
 591 , 30764.7977788 , 0.0937199 , 0.094178 
 592 , 30814.1518178 , 0.0917413 , 0.094178 
 593 , 30863.4431939 , 0.0938132 , 0.094178 
 594 , 30912.8529568 , 0.0925583 , 0.094178 
 595 , 30962.2972 , 0.0916291 , 0.094178 
 596 , 31011.6844199 , 0.0932113 , 0.094178 
 597 , 31061.0034559 , 0.093449 , 0.094178 
 598 , 31110.266835 , 0.0956664 , 0.094178 
 599 , 31159.5491819 , 0.0930655 , 0.094178 
 600 , 31262.2905989 , 0.0948308 , 0.0924275 
 601 , 31311.8969939 , 0.0921679 , 0.0924275 
 602 , 31361.3084478 , 0.0926851 , 0.0924275 
 603 , 31410.8167109 , 0.0919582 , 0.0924275 
 604 , 31460.3879328 , 0.0924006 , 0.0924275 
 605 , 31509.978441 , 0.0936066 , 0.0924275 
 606 , 31564.4974189 , 0.0923248 , 0.0924275 
 607 , 31613.9079528 , 0.0914201 , 0.0924275 
 608 , 31663.4445889 , 0.0919843 , 0.0924275 
 609 , 31712.9347129 , 0.0942545 , 0.0924275 
 610 , 31762.4769549 , 0.0931989 , 0.0924275 
 611 , 31811.9784098 , 0.0925041 , 0.0924275 
 612 , 31861.5679688 , 0.0934192 , 0.0924275 
 613 , 31911.795789 , 0.0932855 , 0.0924275 
 614 , 31964.5877619 , 0.0915112 , 0.0924275 
 615 , 32013.831003 , 0.0934434 , 0.0924275 
 616 , 32067.9255328 , 0.0928513 , 0.0924275 
 617 , 32117.4192898 , 0.0929489 , 0.0924275 
 618 , 32167.0009799 , 0.0922564 , 0.0924275 
 619 , 32216.7699318 , 0.0922488 , 0.0924275 
 620 , 32323.9341419 , 0.0936388 , 0.0939981 
 621 , 32373.3431499 , 0.0927281 , 0.0939981 
 622 , 32422.6323788 , 0.0944102 , 0.0939981 
 623 , 32472.1092868 , 0.0940718 , 0.0939981 
 624 , 32521.599231 , 0.0926709 , 0.0939981 
 625 , 32570.9388049 , 0.0930042 , 0.0939981 
 626 , 32620.4050229 , 0.0933382 , 0.0939981 
 627 , 32669.778348 , 0.0915007 , 0.0939981 
 628 , 32719.1591189 , 0.0930022 , 0.0939981 
 629 , 32768.4282708 , 0.0910519 , 0.0939981 
 630 , 32817.7814338 , 0.0944551 , 0.0939981 
 631 , 32867.1680238 , 0.0930929 , 0.0939981 
 632 , 32916.4947169 , 0.0929533 , 0.0939981 
 633 , 32965.8067479 , 0.0935916 , 0.0939981 
 634 , 33015.187922 , 0.0926249 , 0.0939981 
 635 , 33064.5937798 , 0.0924799 , 0.0939981 
 636 , 33114.0759749 , 0.0934258 , 0.0939981 
 637 , 33163.3604529 , 0.0928453 , 0.0939981 
 638 , 33212.554842 , 0.0908803 , 0.0939981 
 639 , 33261.899714 , 0.0930525 , 0.0939981 
 640 , 33364.5896869 , 0.0929696 , 0.0912734 
 641 , 33413.954232 , 0.0911792 , 0.0912734 
 642 , 33463.3335419 , 0.0924252 , 0.0912734 
 643 , 33512.77035 , 0.0936803 , 0.0912734 
 644 , 33562.0739319 , 0.0926023 , 0.0912734 
 645 , 33611.31264 , 0.0924807 , 0.0912734 
 646 , 33660.4965899 , 0.0945628 , 0.0912734 
 647 , 33709.8928628 , 0.0928907 , 0.0912734 
 648 , 33759.237577 , 0.0908758 , 0.0912734 
 649 , 33808.7851629 , 0.0919402 , 0.0912734 
 650 , 33858.2362189 , 0.0932964 , 0.0912734 
 651 , 33907.518533 , 0.0911117 , 0.0912734 
 652 , 33957.1244998 , 0.0921234 , 0.0912734 
 653 , 34006.6127748 , 0.0914174 , 0.0912734 
 654 , 34055.9683158 , 0.0944808 , 0.0912734 
 655 , 34105.381928 , 0.0933731 , 0.0912734 
 656 , 34154.779516 , 0.0932735 , 0.0912734 
 657 , 34208.7088988 , 0.0934014 , 0.0912734 
 658 , 34258.1746068 , 0.0932503 , 0.0912734 
 659 , 34307.743999 , 0.0897522 , 0.0912734 
 660 , 34410.368541 , 0.0922401 , 0.0912784 
 661 , 34459.803252 , 0.091197 , 0.0912784 
 662 , 34509.1914718 , 0.0925692 , 0.0912784 
 663 , 34563.5112538 , 0.0942686 , 0.0912784 
 664 , 34612.7366869 , 0.0918943 , 0.0912784 
 665 , 34661.989893 , 0.0912118 , 0.0912784 
 666 , 34711.1891618 , 0.0914114 , 0.0912784 
 667 , 34760.6271329 , 0.0937633 , 0.0912784 
 668 , 34809.8904529 , 0.0920384 , 0.0912784 
 669 , 34859.3175759 , 0.0929896 , 0.0912784 
 670 , 34908.5939 , 0.0926417 , 0.0912784 
 671 , 34957.9438829 , 0.0924437 , 0.0912784 
 672 , 35007.303463 , 0.0907626 , 0.0912784 
 673 , 35056.619947 , 0.0921196 , 0.0912784 
 674 , 35106.0603368 , 0.0922701 , 0.0912784 
 675 , 35155.4620478 , 0.0926316 , 0.0912784 
 676 , 35204.7022588 , 0.0918835 , 0.0912784 
 677 , 35254.1649668 , 0.0915361 , 0.0912784 
 678 , 35303.4154718 , 0.0909629 , 0.0912784 
 679 , 35352.5980899 , 0.0927594 , 0.0912784 
 680 , 35455.167697 , 0.0939474 , 0.0904667 
 681 , 35504.577781 , 0.0922747 , 0.0904667 
 682 , 35554.1500208 , 0.0919614 , 0.0904667 
 683 , 35603.4930999 , 0.0909091 , 0.0904667 
 684 , 35652.943244 , 0.0946737 , 0.0904667 
 685 , 35702.2782748 , 0.0922587 , 0.0904667 
 686 , 35751.848043 , 0.092026 , 0.0904667 
 687 , 35801.2907109 , 0.0917492 , 0.0904667 
 688 , 35850.6873479 , 0.0919823 , 0.0904667 
 689 , 35900.0895209 , 0.0929866 , 0.0904667 
 690 , 35949.5199409 , 0.0928025 , 0.0904667 
 691 , 35999.0537388 , 0.0928879 , 0.0904667 
 692 , 36048.4136939 , 0.0912728 , 0.0904667 
 693 , 36097.8717618 , 0.0922596 , 0.0904667 
 694 , 36147.3646479 , 0.0918533 , 0.0904667 
 695 , 36196.9101498 , 0.0914619 , 0.0904667 
 696 , 36246.329634 , 0.0902432 , 0.0904667 
 697 , 36295.7463179 , 0.0938926 , 0.0904667 
 698 , 36345.4114618 , 0.0921394 , 0.0904667 
 699 , 36394.915447 , 0.0927524 , 0.0904667 
 700 , 36497.4993508 , 0.0915659 , 0.0905671 
 701 , 36547.0219238 , 0.0925965 , 0.0905671 
 702 , 36596.517262 , 0.094377 , 0.0905671 
 703 , 36646.0655179 , 0.0917171 , 0.0905671 
 704 , 36695.5455329 , 0.0919019 , 0.0905671 
 705 , 36745.157192 , 0.0926735 , 0.0905671 
 706 , 36794.6674719 , 0.0919403 , 0.0905671 
 707 , 36844.1744809 , 0.0911457 , 0.0905671 
 708 , 36893.5938339 , 0.0902054 , 0.0905671 
 709 , 36943.2863598 , 0.0935448 , 0.0905671 
 710 , 36992.8103678 , 0.0925389 , 0.0905671 
 711 , 37042.2542219 , 0.0923128 , 0.0905671 
 712 , 37091.6664679 , 0.0925564 , 0.0905671 
 713 , 37141.1039529 , 0.0918796 , 0.0905671 
 714 , 37190.5238869 , 0.091346 , 0.0905671 
 715 , 37239.9024768 , 0.0919437 , 0.0905671 
 716 , 37289.473058 , 0.0915791 , 0.0905671 
 717 , 37338.955971 , 0.0926389 , 0.0905671 
 718 , 37388.311651 , 0.0921897 , 0.0905671 
 719 , 37437.8596468 , 0.0930246 , 0.0905671 
 720 , 37540.5131979 , 0.0920587 , 0.0912575 
 721 , 37590.103853 , 0.0921193 , 0.0912575 
 722 , 37639.5571618 , 0.0912459 , 0.0912575 
 723 , 37689.1042509 , 0.0918135 , 0.0912575 
 724 , 37738.4479089 , 0.0918976 , 0.0912575 
 725 , 37787.9085748 , 0.0918416 , 0.0912575 
 726 , 37837.3652549 , 0.092968 , 0.0912575 
 727 , 37886.7763438 , 0.0924695 , 0.0912575 
 728 , 37936.2069728 , 0.091147 , 0.0912575 
 729 , 37985.5921679 , 0.0915725 , 0.0912575 
 730 , 38034.9120829 , 0.0918205 , 0.0912575 
 731 , 38084.2789738 , 0.0907531 , 0.0912575 
 732 , 38133.7947929 , 0.0926423 , 0.0912575 
 733 , 38183.3291309 , 0.0907985 , 0.0912575 
 734 , 38232.7224679 , 0.0895223 , 0.0912575 
 735 , 38282.2832289 , 0.0925861 , 0.0912575 
 736 , 38331.8960428 , 0.0900966 , 0.0912575 
 737 , 38381.3904219 , 0.0933602 , 0.0912575 
 738 , 38430.9383068 , 0.0909505 , 0.0912575 
 739 , 38480.5072279 , 0.0899984 , 0.0912575 
 740 , 38587.6634519 , 0.0909027 , 0.0927 
 741 , 38637.1708748 , 0.0911619 , 0.0927 
 742 , 38686.5416958 , 0.0913335 , 0.0927 
 743 , 38736.8587618 , 0.0919493 , 0.0927 
 744 , 38786.2036998 , 0.0931036 , 0.0927 
 745 , 38835.6468499 , 0.0927735 , 0.0927 
 746 , 38885.3028858 , 0.0913825 , 0.0927 
 747 , 38934.9570858 , 0.0933453 , 0.0927 
 748 , 38984.556078 , 0.0923019 , 0.0927 
 749 , 39033.961128 , 0.0933828 , 0.0927 
 750 , 39083.4359229 , 0.0906153 , 0.0927 
 751 , 39138.1069689 , 0.0931735 , 0.0927 
 752 , 39187.6834848 , 0.0926387 , 0.0927 
 753 , 39237.105701 , 0.091612 , 0.0927 
 754 , 39286.666538 , 0.0912592 , 0.0927 
 755 , 39336.2075448 , 0.0908279 , 0.0927 
 756 , 39385.6307278 , 0.0922776 , 0.0927 
 757 , 39435.1504178 , 0.0925751 , 0.0927 
 758 , 39484.6371799 , 0.090007 , 0.0927 
 759 , 39534.1571758 , 0.090591 , 0.0927 
 760 , 39636.8593228 , 0.0925971 , 0.0922108 
 761 , 39686.4397099 , 0.0911555 , 0.0922108 
 762 , 39736.0757389 , 0.0913212 , 0.0922108 
 763 , 39785.6125948 , 0.0923164 , 0.0922108 
 764 , 39835.1408458 , 0.0916215 , 0.0922108 
 765 , 39889.5216029 , 0.0918212 , 0.0922108 
 766 , 39938.862191 , 0.092067 , 0.0922108 
 767 , 39988.1207309 , 0.0912511 , 0.0922108 
 768 , 40037.4348779 , 0.0906716 , 0.0922108 
 769 , 40086.9436698 , 0.0907126 , 0.0922108 
 770 , 40136.426219 , 0.0917842 , 0.0922108 
 771 , 40185.9230049 , 0.0899878 , 0.0922108 
 772 , 40235.2105479 , 0.0908661 , 0.0922108 
 773 , 40284.5563018 , 0.0914556 , 0.0922108 
 774 , 40333.8149869 , 0.0911391 , 0.0922108 
 775 , 40383.3285568 , 0.0911523 , 0.0922108 
 776 , 40432.8540459 , 0.091925 , 0.0922108 
 777 , 40482.3616259 , 0.0927138 , 0.0922108 
 778 , 40532.096813 , 0.0924201 , 0.0922108 
 779 , 40581.5871508 , 0.0905517 , 0.0922108 
 780 , 40684.2795908 , 0.0917625 , 0.0907723 
 781 , 40733.9176478 , 0.0894523 , 0.0907723 
 782 , 40783.5131538 , 0.092301 , 0.0907723 
 783 , 40833.1975858 , 0.0917402 , 0.0907723 
 784 , 40882.7235959 , 0.091241 , 0.0907723 
 785 , 40932.4468479 , 0.0909112 , 0.0907723 
 786 , 40982.0388458 , 0.0903044 , 0.0907723 
 787 , 41031.6242628 , 0.0914629 , 0.0907723 
 788 , 41081.4317479 , 0.0895959 , 0.0907723 
 789 , 41136.340055 , 0.0909546 , 0.0907723 
 790 , 41185.781477 , 0.0912217 , 0.0907723 
 791 , 41235.1277959 , 0.0919183 , 0.0907723 
 792 , 41284.5602078 , 0.0925524 , 0.0907723 
 793 , 41333.9666948 , 0.0918809 , 0.0907723 
 794 , 41383.4141698 , 0.0912875 , 0.0907723 
 795 , 41432.9208379 , 0.0901761 , 0.0907723 
 796 , 41482.5484719 , 0.0903115 , 0.0907723 
 797 , 41531.9825249 , 0.0895039 , 0.0907723 
 798 , 41581.4298599 , 0.0901985 , 0.0907723 
 799 , 41630.9041719 , 0.0904802 , 0.0907723 
 800 , 41733.3445778 , 0.0911971 , 0.0913634 
 801 , 41782.5777109 , 0.0899511 , 0.0913634 
 802 , 41831.98594 , 0.0916978 , 0.0913634 
 803 , 41881.5724928 , 0.0899872 , 0.0913634 
 804 , 41930.9921458 , 0.0903978 , 0.0913634 
 805 , 41980.4829519 , 0.091369 , 0.0913634 
 806 , 42029.9509339 , 0.0911335 , 0.0913634 
 807 , 42079.4062338 , 0.0903417 , 0.0913634 
 808 , 42128.8152628 , 0.0910822 , 0.0913634 
 809 , 42178.302382 , 0.0920835 , 0.0913634 
 810 , 42227.878531 , 0.0889957 , 0.0913634 
 811 , 42277.4257379 , 0.0914609 , 0.0913634 
 812 , 42327.1885478 , 0.091201 , 0.0913634 
 813 , 42376.6185429 , 0.0899229 , 0.0913634 
 814 , 42426.189291 , 0.091115 , 0.0913634 
 815 , 42475.504586 , 0.0903021 , 0.0913634 
 816 , 42525.1827109 , 0.0907798 , 0.0913634 
 817 , 42574.6404788 , 0.0922453 , 0.0913634 
 818 , 42624.2993498 , 0.089149 , 0.0913634 
 819 , 42673.7492838 , 0.0905707 , 0.0913634 
 820 , 42776.4206488 , 0.0904503 , 0.0898802 
 821 , 42825.7878458 , 0.0922684 , 0.0898802 
 822 , 42875.22225 , 0.0912446 , 0.0898802 
 823 , 42924.6548479 , 0.0910446 , 0.0898802 
 824 , 42974.2195208 , 0.0906116 , 0.0898802 
 825 , 43023.861434 , 0.0912846 , 0.0898802 
 826 , 43073.3343179 , 0.0919885 , 0.0898802 
 827 , 43122.7980349 , 0.0888203 , 0.0898802 
 828 , 43172.3138189 , 0.0896988 , 0.0898802 
 829 , 43221.7148948 , 0.090031 , 0.0898802 
 830 , 43271.172992 , 0.0889343 , 0.0898802 
 831 , 43320.74155 , 0.0897129 , 0.0898802 
 832 , 43370.1311858 , 0.0902072 , 0.0898802 
 833 , 43419.6770029 , 0.0918008 , 0.0898802 
 834 , 43469.188509 , 0.0909058 , 0.0898802 
 835 , 43518.8471439 , 0.0904428 , 0.0898802 
 836 , 43568.3483078 , 0.0913256 , 0.0898802 
 837 , 43617.8313618 , 0.0895591 , 0.0898802 
 838 , 43667.3100438 , 0.0905895 , 0.0898802 
 839 , 43716.8220119 , 0.0903309 , 0.0898802 
 840 , 43819.5073438 , 0.0907255 , 0.090539 
 841 , 43869.1044819 , 0.0909486 , 0.090539 
 842 , 43918.5515628 , 0.0909845 , 0.090539 
 843 , 43968.3801689 , 0.0897255 , 0.090539 
 844 , 44017.922215 , 0.0903516 , 0.090539 
 845 , 44067.6028278 , 0.0925125 , 0.090539 
 846 , 44117.8055809 , 0.0897372 , 0.090539 
 847 , 44167.3577559 , 0.0908913 , 0.090539 
 848 , 44221.901361 , 0.0922278 , 0.090539 
 849 , 44271.4909179 , 0.0909089 , 0.090539 
 850 , 44320.970644 , 0.0920355 , 0.090539 
 851 , 44370.522651 , 0.0895106 , 0.090539 
 852 , 44420.0211608 , 0.0915196 , 0.090539 
 853 , 44469.4963748 , 0.0910118 , 0.090539 
 854 , 44518.9645469 , 0.0896034 , 0.090539 
 855 , 44568.4580548 , 0.0910788 , 0.090539 
 856 , 44617.962302 , 0.0905896 , 0.090539 
 857 , 44667.4012749 , 0.091227 , 0.090539 
 858 , 44716.8581998 , 0.0903527 , 0.090539 
 859 , 44766.4988039 , 0.0892622 , 0.090539 
 860 , 44869.067451 , 0.0910054 , 0.0901375 
 861 , 44918.3943479 , 0.0905722 , 0.0901375 
 862 , 44967.6852579 , 0.0909026 , 0.0901375 
 863 , 45017.176091 , 0.0896692 , 0.0901375 
 864 , 45066.5090518 , 0.0914735 , 0.0901375 
 865 , 45116.0209708 , 0.0902183 , 0.0901375 
 866 , 45165.499017 , 0.0895893 , 0.0901375 
 867 , 45214.8768589 , 0.0923354 , 0.0901375 
 868 , 45264.3415658 , 0.0921115 , 0.0901375 
 869 , 45313.944557 , 0.0889478 , 0.0901375 
 870 , 45363.3699789 , 0.0909204 , 0.0901375 
 871 , 45412.831064 , 0.0917497 , 0.0901375 
 872 , 45462.2820549 , 0.0903318 , 0.0901375 
 873 , 45511.6207228 , 0.0911874 , 0.0901375 
 874 , 45561.1082909 , 0.0916326 , 0.0901375 
 875 , 45610.6985328 , 0.0894738 , 0.0901375 
 876 , 45660.0103409 , 0.0908049 , 0.0901375 
 877 , 45709.4356818 , 0.0888559 , 0.0901375 
 878 , 45758.9269209 , 0.0888191 , 0.0901375 
 879 , 45808.3653769 , 0.0893742 , 0.0901375 
 880 , 45911.249784 , 0.09166 , 0.0902648 
 881 , 45960.660476 , 0.0893393 , 0.0902648 
 882 , 46010.1961248 , 0.0912503 , 0.0902648 
 883 , 46059.689621 , 0.0922462 , 0.0902648 
 884 , 46109.0666199 , 0.0889916 , 0.0902648 
 885 , 46158.3456178 , 0.0898134 , 0.0902648 
 886 , 46207.7654529 , 0.0886147 , 0.0902648 
 887 , 46257.130909 , 0.0878784 , 0.0902648 
 888 , 46306.3897898 , 0.0907573 , 0.0902648 
 889 , 46355.820349 , 0.0910353 , 0.0902648 
 890 , 46405.1415219 , 0.0896747 , 0.0902648 
 891 , 46454.5401649 , 0.0900312 , 0.0902648 
 892 , 46503.9822419 , 0.091091 , 0.0902648 
 893 , 46553.4034188 , 0.0907505 , 0.0902648 
 894 , 46602.9085989 , 0.0909442 , 0.0902648 
 895 , 46652.1688988 , 0.0897262 , 0.0902648 
 896 , 46701.5614989 , 0.0886625 , 0.0902648 
 897 , 46750.9169409 , 0.0903353 , 0.0902648 
 898 , 46800.4860039 , 0.0904556 , 0.0902648 
 899 , 46850.2210929 , 0.0904591 , 0.0902648 
 900 , 46953.1171868 , 0.0901737 , 0.0907927 
 901 , 47002.6636598 , 0.0904815 , 0.0907927 
 902 , 47052.2352529 , 0.0906363 , 0.0907927 
 903 , 47101.7447438 , 0.0897639 , 0.0907927 
 904 , 47151.250186 , 0.0920601 , 0.0907927 
 905 , 47200.6987808 , 0.0914575 , 0.0907927 
 906 , 47250.1125638 , 0.0908356 , 0.0907927 
 907 , 47299.7001479 , 0.0897628 , 0.0907927 
 908 , 47349.2280738 , 0.0896345 , 0.0907927 
 909 , 47398.6989489 , 0.0902125 , 0.0907927 
 910 , 47448.2114639 , 0.0902804 , 0.0907927 
 911 , 47497.729193 , 0.0915408 , 0.0907927 
 912 , 47547.1731489 , 0.090613 , 0.0907927 
 913 , 47596.6990788 , 0.0916123 , 0.0907927 
 914 , 47646.1795418 , 0.0885474 , 0.0907927 
 915 , 47695.7791259 , 0.0922529 , 0.0907927 
 916 , 47745.2281659 , 0.0911312 , 0.0907927 
 917 , 47794.6938529 , 0.0922046 , 0.0907927 
 918 , 47844.2732899 , 0.0903123 , 0.0907927 
 919 , 47894.0251508 , 0.0898577 , 0.0907927 
 920 , 47996.945298 , 0.0895415 , 0.0916629 
 921 , 48046.469517 , 0.0890903 , 0.0916629 
 922 , 48095.9220159 , 0.090893 , 0.0916629 
 923 , 48145.5436609 , 0.0910808 , 0.0916629 
 924 , 48195.1697898 , 0.0883469 , 0.0916629 
 925 , 48244.6968498 , 0.0913483 , 0.0916629 
 926 , 48294.2690568 , 0.0916205 , 0.0916629 
 927 , 48343.739502 , 0.0888175 , 0.0916629 
 928 , 48393.2340429 , 0.0888533 , 0.0916629 
 929 , 48442.8489189 , 0.0901397 , 0.0916629 
 930 , 48492.3741739 , 0.0901913 , 0.0916629 
 931 , 48542.0992188 , 0.0904485 , 0.0916629 
 932 , 48591.6357489 , 0.0900968 , 0.0916629 
 933 , 48641.2776928 , 0.0889854 , 0.0916629 
 934 , 48691.043227 , 0.0891962 , 0.0916629 
 935 , 48740.7364988 , 0.0895398 , 0.0916629 
 936 , 48790.3031328 , 0.0880966 , 0.0916629 
 937 , 48839.9006398 , 0.0893933 , 0.0916629 
 938 , 48894.488745 , 0.0889284 , 0.0916629 
 939 , 48943.9144468 , 0.0895418 , 0.0916629 
 940 , 49046.5597219 , 0.0907527 , 0.0898412 
 941 , 49096.0772779 , 0.0898304 , 0.0898412 
 942 , 49145.519697 , 0.0905722 , 0.0898412 
 943 , 49194.8908439 , 0.0897596 , 0.0898412 
 944 , 49244.294719 , 0.0878222 , 0.0898412 
 945 , 49293.6879239 , 0.0886923 , 0.0898412 
 946 , 49343.1124849 , 0.0902049 , 0.0898412 
 947 , 49392.6413219 , 0.0894021 , 0.0898412 
 948 , 49442.0747569 , 0.0914956 , 0.0898412 
 949 , 49491.5504818 , 0.0893899 , 0.0898412 
 950 , 49541.2152808 , 0.0899477 , 0.0898412 
 951 , 49590.5795078 , 0.0908105 , 0.0898412 
 952 , 49639.9592369 , 0.0899017 , 0.0898412 
 953 , 49689.3547549 , 0.0904952 , 0.0898412 
 954 , 49738.8146749 , 0.0898943 , 0.0898412 
 955 , 49788.1683609 , 0.0884837 , 0.0898412 
 956 , 49837.4832568 , 0.0888167 , 0.0898412 
 957 , 49886.9953439 , 0.0896729 , 0.0898412 
 958 , 49936.4913859 , 0.0893834 , 0.0898412 
 959 , 49985.9768009 , 0.0889826 , 0.0898412 
 960 , 50088.770968 , 0.0915514 , 0.0916622 
 961 , 50138.5018859 , 0.0912499 , 0.0916622 
 962 , 50188.1681638 , 0.0902292 , 0.0916622 
 963 , 50237.7979188 , 0.0905451 , 0.0916622 
 964 , 50287.4243398 , 0.0899907 , 0.0916622 
 965 , 50336.9669249 , 0.0897101 , 0.0916622 
 966 , 50391.3295128 , 0.0884006 , 0.0916622 
 967 , 50440.985554 , 0.0909671 , 0.0916622 
 968 , 50490.5078559 , 0.0905346 , 0.0916622 
 969 , 50540.1009269 , 0.0910766 , 0.0916622 
 970 , 50589.6004269 , 0.0900564 , 0.0916622 
 971 , 50639.115413 , 0.0890271 , 0.0916622 
 972 , 50688.6622579 , 0.0895639 , 0.0916622 
 973 , 50738.272157 , 0.0893556 , 0.0916622 
