  #wRandFlip 
#The training is running for 20 chunks, each with 1008 images. That are about 0 epochs. The validation sample contains 3078 images. 
#round  ,time, mean_train_loss , mean_valid_loss 
  #wRandFlip 
#The training is running for 20 chunks, each with 1008 images. That are about 0 epochs. The validation sample contains 3078 images. 
#round  ,time, mean_train_loss , mean_valid_loss 
  #wRandFlip 
#The training is running for 20 chunks, each with 1008 images. That are about 0 epochs. The validation sample contains 3078 images. 
#round  ,time, mean_train_loss , mean_valid_loss 
#  starting learning rate to 0.080000 
 416 , 14222.7331159 , 0.085588 , 0.0825966 
 417 , 14254.4283829 , 0.0849151 , 0.0825966 
 418 , 14286.0674739 , 0.0846747 , 0.0825966 
 419 , 14317.673929 , 0.0843377 , 0.0825966 
 420 , 14403.0568168 , 0.0839776 , 0.0823512 
 421 , 14434.723892 , 0.0854077 , 0.0823512 
 422 , 14466.2095349 , 0.0850457 , 0.0823512 
 423 , 14497.7226949 , 0.0849696 , 0.0823512 
 424 , 14529.3435378 , 0.0846365 , 0.0823512 
 425 , 14560.9600499 , 0.0845404 , 0.0823512 
 426 , 14592.5722449 , 0.0846005 , 0.0823512 
 427 , 14624.2246649 , 0.0828995 , 0.0823512 
 428 , 14655.9624949 , 0.0876184 , 0.0823512 
 429 , 14687.684824 , 0.0839849 , 0.0823512 
 430 , 14719.4096849 , 0.0850388 , 0.0823512 
 431 , 14751.0604649 , 0.0852773 , 0.0823512 
 432 , 14782.7757728 , 0.084549 , 0.0823512 
 433 , 14814.3817458 , 0.0837462 , 0.0823512 
 434 , 14846.0744319 , 0.0849443 , 0.0823512 
 435 , 14877.71648 , 0.0836828 , 0.0823512 
 436 , 14909.5789549 , 0.0860675 , 0.0823512 
 437 , 14941.3997128 , 0.0858221 , 0.0823512 
 438 , 14973.3125179 , 0.0860831 , 0.0823512 
 439 , 15005.038774 , 0.0862341 , 0.0823512 
 440 , 15090.48311 , 0.0853579 , 0.0822736 
 441 , 15122.212116 , 0.0855058 , 0.0822736 
 442 , 15153.9116659 , 0.0828524 , 0.0822736 
 443 , 15185.4869728 , 0.0834232 , 0.0822736 
 444 , 15217.2065978 , 0.0841967 , 0.0822736 
 445 , 15248.8647668 , 0.0844515 , 0.0822736 
 446 , 15280.5007129 , 0.0859943 , 0.0822736 
 447 , 15312.1881549 , 0.0843024 , 0.0822736 
 448 , 15343.9366238 , 0.0861956 , 0.0822736 
 449 , 15375.560899 , 0.0838327 , 0.0822736 
 450 , 15407.1746709 , 0.0857375 , 0.0822736 
 451 , 15438.9472129 , 0.0858144 , 0.0822736 
 452 , 15470.6648748 , 0.0832105 , 0.0822736 
 453 , 15502.511272 , 0.083766 , 0.0822736 
 454 , 15534.2110338 , 0.0858613 , 0.0822736 
 455 , 15565.998925 , 0.0854775 , 0.0822736 
 456 , 15597.651006 , 0.0824257 , 0.0822736 
 457 , 15629.3846438 , 0.0841351 , 0.0822736 
 458 , 15661.1821668 , 0.0854381 , 0.0822736 
 459 , 15692.93941 , 0.0833272 , 0.0822736 
 460 , 15778.4338989 , 0.083609 , 0.0824509 
 461 , 15810.2854948 , 0.0840661 , 0.0824509 
 462 , 15841.949075 , 0.0850801 , 0.0824509 
 463 , 15873.684551 , 0.083817 , 0.0824509 
 464 , 15905.2879159 , 0.0830209 , 0.0824509 
 465 , 15936.9320538 , 0.0843074 , 0.0824509 
 466 , 15968.5473149 , 0.0879965 , 0.0824509 
 467 , 16000.1628969 , 0.0833802 , 0.0824509 
 468 , 16031.9315689 , 0.0844841 , 0.0824509 
 469 , 16063.745996 , 0.0856339 , 0.0824509 
 470 , 16095.4603319 , 0.0842228 , 0.0824509 
 471 , 16127.162576 , 0.0849103 , 0.0824509 
 472 , 16158.912668 , 0.0838892 , 0.0824509 
 473 , 16190.7106359 , 0.0856018 , 0.0824509 
 474 , 16222.4096749 , 0.0822674 , 0.0824509 
 475 , 16254.1049738 , 0.08261 , 0.0824509 
 476 , 16285.694289 , 0.082503 , 0.0824509 
 477 , 16317.354528 , 0.0838266 , 0.0824509 
 478 , 16348.9976859 , 0.0853058 , 0.0824509 
 479 , 16380.698406 , 0.0849249 , 0.0824509 
 480 , 16465.9438288 , 0.0846679 , 0.0820998 
 481 , 16497.6952989 , 0.0831068 , 0.0820998 
 482 , 16529.4099009 , 0.0838834 , 0.0820998 
 483 , 16561.0367339 , 0.0846876 , 0.0820998 
 484 , 16592.4315939 , 0.0847797 , 0.0820998 
 485 , 16623.8851779 , 0.08536 , 0.0820998 
 486 , 16655.3756189 , 0.0832785 , 0.0820998 
 487 , 16686.770092 , 0.0820862 , 0.0820998 
 488 , 16718.2451138 , 0.0845746 , 0.0820998 
 489 , 16749.6847038 , 0.0848977 , 0.0820998 
 490 , 16781.1593699 , 0.0837975 , 0.0820998 
 491 , 16812.6768298 , 0.0839222 , 0.0820998 
 492 , 16843.9966679 , 0.086208 , 0.0820998 
 493 , 16875.589747 , 0.0840701 , 0.0820998 
 494 , 16906.9906468 , 0.084247 , 0.0820998 
 495 , 16938.427644 , 0.0840543 , 0.0820998 
 496 , 16969.9979448 , 0.0833961 , 0.0820998 
 497 , 17001.498163 , 0.0847768 , 0.0820998 
 498 , 17033.0167849 , 0.0843653 , 0.0820998 
 499 , 17064.5858779 , 0.0839252 , 0.0820998 
 500 , 17149.7880549 , 0.0842541 , 0.0822444 
#  setting learning rate to 0.002000 
 501 , 17182.5575578 , 0.084622 , 0.0822444 
 502 , 17214.0123 , 0.0839384 , 0.0822444 
 503 , 17245.5255508 , 0.0823097 , 0.0822444 
 504 , 17277.0096049 , 0.0823328 , 0.0822444 
 505 , 17308.524848 , 0.0850214 , 0.0822444 
 506 , 17340.0028288 , 0.082988 , 0.0822444 
 507 , 17371.6002369 , 0.0838863 , 0.0822444 
 508 , 17403.2332149 , 0.0834768 , 0.0822444 
 509 , 17434.7746749 , 0.0870631 , 0.0822444 
 510 , 17466.2764289 , 0.0851862 , 0.0822444 
 511 , 17497.7928379 , 0.0831574 , 0.0822444 
 512 , 17529.3538768 , 0.0836992 , 0.0822444 
 513 , 17560.9513459 , 0.0853615 , 0.0822444 
 514 , 17592.4217939 , 0.0830785 , 0.0822444 
 515 , 17624.029084 , 0.0859878 , 0.0822444 
 516 , 17655.6154079 , 0.0824805 , 0.0822444 
 517 , 17687.2425349 , 0.0849157 , 0.0822444 
 518 , 17718.7763109 , 0.0842118 , 0.0822444 
 519 , 17750.3377378 , 0.0841545 , 0.0822444 
 520 , 17835.7594988 , 0.0820611 , 0.0820329 
 521 , 17867.4639499 , 0.0838648 , 0.0820329 
 522 , 17899.1686699 , 0.083367 , 0.0820329 
 523 , 17930.7740588 , 0.0845376 , 0.0820329 
 524 , 17962.380651 , 0.0826968 , 0.0820329 
 525 , 17994.004859 , 0.0829049 , 0.0820329 
 526 , 18025.7242129 , 0.0832406 , 0.0820329 
 527 , 18057.4368899 , 0.0846084 , 0.0820329 
 528 , 18089.1126149 , 0.0843455 , 0.0820329 
 529 , 18120.674444 , 0.0821427 , 0.0820329 
 530 , 18152.270288 , 0.0838698 , 0.0820329 
 531 , 18184.0954888 , 0.0820376 , 0.0820329 
 532 , 18215.8025708 , 0.0847609 , 0.0820329 
 533 , 18247.3951709 , 0.0833634 , 0.0820329 
 534 , 18279.0813248 , 0.0841986 , 0.0820329 
 535 , 18310.8118029 , 0.0841601 , 0.0820329 
 536 , 18342.7226398 , 0.0839342 , 0.0820329 
 537 , 18374.6249189 , 0.0829563 , 0.0820329 
 538 , 18406.2719429 , 0.0833162 , 0.0820329 
 539 , 18438.0166569 , 0.0849637 , 0.0820329 
 540 , 18523.3812048 , 0.0832404 , 0.0818785 
 541 , 18554.9473519 , 0.0841645 , 0.0818785 
 542 , 18586.6157608 , 0.0840682 , 0.0818785 
 543 , 18618.2412288 , 0.0834045 , 0.0818785 
 544 , 18649.9737539 , 0.084035 , 0.0818785 
 545 , 18681.7620618 , 0.0830526 , 0.0818785 
 546 , 18713.2110729 , 0.0816811 , 0.0818785 
 547 , 18744.825814 , 0.082968 , 0.0818785 
 548 , 18776.48118 , 0.0835644 , 0.0818785 
 549 , 18808.1862528 , 0.0846087 , 0.0818785 
 550 , 18840.0556409 , 0.083646 , 0.0818785 
 551 , 18871.5786178 , 0.0833164 , 0.0818785 
 552 , 18903.1343338 , 0.0822584 , 0.0818785 
 553 , 18934.765105 , 0.0847173 , 0.0818785 
 554 , 18966.3566298 , 0.0835898 , 0.0818785 
 555 , 18997.8769588 , 0.0839553 , 0.0818785 
 556 , 19029.5433979 , 0.0844612 , 0.0818785 
 557 , 19061.3039658 , 0.0857273 , 0.0818785 
 558 , 19093.027925 , 0.0835298 , 0.0818785 
 559 , 19124.7780409 , 0.084316 , 0.0818785 
 560 , 19209.8845899 , 0.0850025 , 0.0819172 
 561 , 19241.50387 , 0.083531 , 0.0819172 
 562 , 19273.1546688 , 0.0838176 , 0.0819172 
 563 , 19304.8919859 , 0.0850532 , 0.0819172 
 564 , 19336.4836209 , 0.0834174 , 0.0819172 
 565 , 19368.1465309 , 0.0843665 , 0.0819172 
 566 , 19399.6477928 , 0.0834658 , 0.0819172 
 567 , 19431.210783 , 0.0849676 , 0.0819172 
 568 , 19462.932905 , 0.0835009 , 0.0819172 
 569 , 19494.6447358 , 0.0831001 , 0.0819172 
 570 , 19526.3788328 , 0.0846256 , 0.0819172 
 571 , 19558.1063559 , 0.0854354 , 0.0819172 
 572 , 19589.9221158 , 0.0841974 , 0.0819172 
 573 , 19621.592458 , 0.0832892 , 0.0819172 
 574 , 19653.3407729 , 0.0830478 , 0.0819172 
 575 , 19685.1601179 , 0.0837817 , 0.0819172 
 576 , 19716.9415009 , 0.0869297 , 0.0819172 
 577 , 19748.5461669 , 0.0841278 , 0.0819172 
 578 , 19780.2845318 , 0.0846913 , 0.0819172 
 579 , 19812.0452368 , 0.0831923 , 0.0819172 
 580 , 19897.2592928 , 0.0853742 , 0.0817943 
 581 , 19928.893888 , 0.0815032 , 0.0817943 
 582 , 19960.7359998 , 0.0838091 , 0.0817943 
 583 , 19992.501724 , 0.0832341 , 0.0817943 
 584 , 20024.3366928 , 0.0837724 , 0.0817943 
 585 , 20056.139699 , 0.08323 , 0.0817943 
 586 , 20088.0749319 , 0.0840146 , 0.0817943 
 587 , 20119.900574 , 0.0826226 , 0.0817943 
 588 , 20151.7006149 , 0.085394 , 0.0817943 
 589 , 20183.5423908 , 0.0831018 , 0.0817943 
 590 , 20215.2321188 , 0.0840877 , 0.0817943 
 591 , 20246.8552339 , 0.0818945 , 0.0817943 
 592 , 20278.452256 , 0.0849077 , 0.0817943 
 593 , 20310.06932 , 0.0821717 , 0.0817943 
 594 , 20341.882483 , 0.0836911 , 0.0817943 
 595 , 20373.5568938 , 0.0833759 , 0.0817943 
 596 , 20405.188123 , 0.0845206 , 0.0817943 
 597 , 20436.8883569 , 0.0836698 , 0.0817943 
 598 , 20468.5407999 , 0.0849054 , 0.0817943 
 599 , 20500.2904608 , 0.0825344 , 0.0817943 
 600 , 20585.5898449 , 0.0832874 , 0.0817654 
 601 , 20617.4015429 , 0.0846423 , 0.0817654 
 602 , 20649.0930059 , 0.0851258 , 0.0817654 
 603 , 20680.6489289 , 0.0820916 , 0.0817654 
 604 , 20712.4125638 , 0.0843047 , 0.0817654 
 605 , 20744.1631129 , 0.0843961 , 0.0817654 
 606 , 20775.868799 , 0.0847342 , 0.0817654 
 607 , 20807.6009998 , 0.0832112 , 0.0817654 
 608 , 20839.2732379 , 0.0818183 , 0.0817654 
 609 , 20871.0965109 , 0.0835102 , 0.0817654 
 610 , 20902.8853409 , 0.0823924 , 0.0817654 
 611 , 20934.574713 , 0.0830469 , 0.0817654 
 612 , 20966.309484 , 0.0854951 , 0.0817654 
 613 , 20998.2363489 , 0.0848782 , 0.0817654 
 614 , 21029.9338238 , 0.0830226 , 0.0817654 
 615 , 21061.788779 , 0.0832902 , 0.0817654 
 616 , 21093.5649168 , 0.0857995 , 0.0817654 
 617 , 21125.4492099 , 0.0838654 , 0.0817654 
 618 , 21157.4080849 , 0.0836343 , 0.0817654 
 619 , 21189.2237508 , 0.0835702 , 0.0817654 
 620 , 21274.682174 , 0.0849672 , 0.081719 
 621 , 21306.559588 , 0.0831336 , 0.081719 
 622 , 21338.2495248 , 0.0846419 , 0.081719 
 623 , 21369.9172518 , 0.0826583 , 0.081719 
 624 , 21401.8064969 , 0.0835283 , 0.081719 
 625 , 21433.5233338 , 0.0814028 , 0.081719 
 626 , 21465.161145 , 0.0844174 , 0.081719 
 627 , 21496.775393 , 0.0824909 , 0.081719 
 628 , 21528.5036318 , 0.0836142 , 0.081719 
 629 , 21560.384346 , 0.0823299 , 0.081719 
 630 , 21592.1570799 , 0.0827759 , 0.081719 
 631 , 21623.8202569 , 0.0840904 , 0.081719 
 632 , 21655.5051589 , 0.0811082 , 0.081719 
 633 , 21687.365638 , 0.0836403 , 0.081719 
 634 , 21719.0008318 , 0.0808842 , 0.081719 
 635 , 21750.9139788 , 0.0845618 , 0.081719 
 636 , 21782.7009559 , 0.0851222 , 0.081719 
 637 , 21814.531096 , 0.0848594 , 0.081719 
 638 , 21846.2264829 , 0.0845699 , 0.081719 
 639 , 21878.0729229 , 0.0840162 , 0.081719 
 640 , 21963.7119138 , 0.0845197 , 0.0817776 
 641 , 21995.5069258 , 0.0818951 , 0.0817776 
 642 , 22027.1696799 , 0.083491 , 0.0817776 
 643 , 22058.903482 , 0.0844399 , 0.0817776 
 644 , 22090.5232389 , 0.081563 , 0.0817776 
 645 , 22122.226001 , 0.0822856 , 0.0817776 
 646 , 22154.033427 , 0.0822872 , 0.0817776 
 647 , 22185.7435839 , 0.0846253 , 0.0817776 
 648 , 22217.5104659 , 0.084335 , 0.0817776 
 649 , 22249.2065949 , 0.0836584 , 0.0817776 
 650 , 22280.8593299 , 0.0834963 , 0.0817776 
 651 , 22312.4697449 , 0.0835763 , 0.0817776 
 652 , 22344.3704438 , 0.0838759 , 0.0817776 
 653 , 22376.1051209 , 0.0842162 , 0.0817776 
 654 , 22407.9103348 , 0.0830215 , 0.0817776 
 655 , 22439.7219908 , 0.0835846 , 0.0817776 
 656 , 22471.6262519 , 0.0840856 , 0.0817776 
 657 , 22503.3629179 , 0.0829423 , 0.0817776 
 658 , 22535.1192608 , 0.0823688 , 0.0817776 
 659 , 22566.9360049 , 0.0848513 , 0.0817776 
 660 , 22652.2971599 , 0.0839472 , 0.0817251 
 661 , 22684.106663 , 0.0841651 , 0.0817251 
 662 , 22715.9310908 , 0.0826823 , 0.0817251 
 663 , 22747.6928809 , 0.0850709 , 0.0817251 
 664 , 22779.4592299 , 0.0826821 , 0.0817251 
 665 , 22811.1906838 , 0.0829767 , 0.0817251 
 666 , 22842.9112248 , 0.0847206 , 0.0817251 
 667 , 22874.648788 , 0.0855999 , 0.0817251 
 668 , 22906.4274769 , 0.0822817 , 0.0817251 
 669 , 22938.1268039 , 0.0840537 , 0.0817251 
 670 , 22969.9015329 , 0.0830254 , 0.0817251 
 671 , 23001.6424859 , 0.0857131 , 0.0817251 
 672 , 23033.24717 , 0.0835802 , 0.0817251 
 673 , 23064.9512699 , 0.0854737 , 0.0817251 
 674 , 23096.7650828 , 0.0846679 , 0.0817251 
 675 , 23128.4769418 , 0.0828967 , 0.0817251 
 676 , 23160.2840228 , 0.0814483 , 0.0817251 
 677 , 23192.2557609 , 0.0822448 , 0.0817251 
 678 , 23224.1574359 , 0.0842638 , 0.0817251 
 679 , 23256.19874 , 0.0848147 , 0.0817251 
 680 , 23341.7441928 , 0.0852169 , 0.0818293 
 681 , 23373.4947128 , 0.0823436 , 0.0818293 
 682 , 23405.394429 , 0.0851195 , 0.0818293 
 683 , 23437.3724949 , 0.0830795 , 0.0818293 
 684 , 23469.365278 , 0.0841717 , 0.0818293 
 685 , 23501.31844 , 0.0841743 , 0.0818293 
 686 , 23533.1851768 , 0.0827454 , 0.0818293 
 687 , 23565.0180569 , 0.0820002 , 0.0818293 
 688 , 23596.9196329 , 0.0830413 , 0.0818293 
 689 , 23628.7888188 , 0.0832389 , 0.0818293 
 690 , 23660.5992858 , 0.0839828 , 0.0818293 
 691 , 23692.4119768 , 0.0822476 , 0.0818293 
 692 , 23724.3044338 , 0.0852649 , 0.0818293 
 693 , 23756.055414 , 0.0832313 , 0.0818293 
 694 , 23787.9132159 , 0.0838281 , 0.0818293 
 695 , 23819.7037199 , 0.0845798 , 0.0818293 
 696 , 23851.5331829 , 0.0845762 , 0.0818293 
 697 , 23883.2860229 , 0.0840607 , 0.0818293 
 698 , 23915.1876099 , 0.0843575 , 0.0818293 
 699 , 23946.789829 , 0.0826964 , 0.0818293 
 700 , 24032.183805 , 0.0843243 , 0.0816908 
 701 , 24063.9916849 , 0.0830773 , 0.0816908 
 702 , 24095.736872 , 0.085584 , 0.0816908 
 703 , 24127.387671 , 0.0828481 , 0.0816908 
 704 , 24159.2672729 , 0.0841882 , 0.0816908 
 705 , 24191.0440428 , 0.0839289 , 0.0816908 
 706 , 24222.7677109 , 0.0848751 , 0.0816908 
 707 , 24254.497412 , 0.0829 , 0.0816908 
 708 , 24286.455945 , 0.0844922 , 0.0816908 
 709 , 24318.2528169 , 0.0852493 , 0.0816908 
 710 , 24349.8098099 , 0.0826987 , 0.0816908 
 711 , 24381.7139509 , 0.0835063 , 0.0816908 
 712 , 24413.4764559 , 0.0844509 , 0.0816908 
 713 , 24445.1902049 , 0.0851325 , 0.0816908 
 714 , 24477.0034149 , 0.0827165 , 0.0816908 
 715 , 24508.9000919 , 0.0839178 , 0.0816908 
 716 , 24540.7757039 , 0.0825947 , 0.0816908 
 717 , 24572.8476369 , 0.0851196 , 0.0816908 
 718 , 24604.694052 , 0.0831819 , 0.0816908 
 719 , 24636.5193329 , 0.0823616 , 0.0816908 
 720 , 24721.9910328 , 0.0846855 , 0.0817157 
 721 , 24753.8065588 , 0.0818691 , 0.0817157 
 722 , 24785.5302839 , 0.0848045 , 0.0817157 
 723 , 24817.445617 , 0.084114 , 0.0817157 
 724 , 24849.161325 , 0.0834003 , 0.0817157 
 725 , 24881.000391 , 0.0823057 , 0.0817157 
 726 , 24912.936975 , 0.0843413 , 0.0817157 
 727 , 24944.7372248 , 0.0818694 , 0.0817157 
 728 , 24976.4852269 , 0.0835127 , 0.0817157 
 729 , 25008.2141259 , 0.0827635 , 0.0817157 
 730 , 25040.1269279 , 0.0842043 , 0.0817157 
 731 , 25071.8534539 , 0.0807085 , 0.0817157 
 732 , 25103.667244 , 0.0848141 , 0.0817157 
 733 , 25135.4229429 , 0.0832488 , 0.0817157 
 734 , 25167.3372619 , 0.0850965 , 0.0817157 
 735 , 25199.1044798 , 0.08167 , 0.0817157 
 736 , 25230.8161919 , 0.0804642 , 0.0817157 
 737 , 25262.5888908 , 0.086247 , 0.0817157 
 738 , 25294.3097169 , 0.0845526 , 0.0817157 
 739 , 25326.2018778 , 0.0820658 , 0.0817157 
 740 , 25411.6714919 , 0.0824827 , 0.081681 
 741 , 25443.36534 , 0.082842 , 0.081681 
 742 , 25474.8180509 , 0.0838664 , 0.081681 
 743 , 25506.3537068 , 0.0824701 , 0.081681 
 744 , 25537.9446659 , 0.0836097 , 0.081681 
 745 , 25569.671916 , 0.0851917 , 0.081681 
 746 , 25601.330698 , 0.08361 , 0.081681 
 747 , 25632.8322868 , 0.0855467 , 0.081681 
 748 , 25664.464335 , 0.0824737 , 0.081681 
 749 , 25696.046118 , 0.0840948 , 0.081681 
 750 , 25727.6748939 , 0.0833762 , 0.081681 
 751 , 25759.364198 , 0.0830186 , 0.081681 
 752 , 25791.0293 , 0.0847961 , 0.081681 
 753 , 25822.6652908 , 0.0841297 , 0.081681 
 754 , 25854.3027189 , 0.0841404 , 0.081681 
 755 , 25886.017009 , 0.0827362 , 0.081681 
 756 , 25917.69291 , 0.0837668 , 0.081681 
 757 , 25949.288234 , 0.0836111 , 0.081681 
 758 , 25980.8775389 , 0.084715 , 0.081681 
 759 , 26012.5135019 , 0.0842714 , 0.081681 
 760 , 26097.8154008 , 0.0840268 , 0.0816799 
 761 , 26129.4541838 , 0.0839256 , 0.0816799 
 762 , 26160.896498 , 0.0822963 , 0.0816799 
 763 , 26192.418474 , 0.0858848 , 0.0816799 
 764 , 26223.914871 , 0.0821139 , 0.0816799 
 765 , 26255.6237869 , 0.0834416 , 0.0816799 
 766 , 26287.2832129 , 0.0819382 , 0.0816799 
 767 , 26318.8619618 , 0.0842263 , 0.0816799 
 768 , 26350.5791998 , 0.0849359 , 0.0816799 
 769 , 26382.3361259 , 0.086038 , 0.0816799 
 770 , 26414.0339558 , 0.0814011 , 0.0816799 
 771 , 26445.6153789 , 0.0844998 , 0.0816799 
 772 , 26477.230947 , 0.0847032 , 0.0816799 
 773 , 26508.8581159 , 0.0851935 , 0.0816799 
 774 , 26540.558233 , 0.0845271 , 0.0816799 
 775 , 26572.0706799 , 0.0834099 , 0.0816799 
 776 , 26603.6911619 , 0.0841329 , 0.0816799 
 777 , 26635.173532 , 0.0846922 , 0.0816799 
 778 , 26666.9347248 , 0.0861076 , 0.0816799 
 779 , 26698.5895779 , 0.0841771 , 0.0816799 
 780 , 26783.7902849 , 0.0834576 , 0.0818116 
 781 , 26815.5305219 , 0.0830157 , 0.0818116 
 782 , 26847.1832249 , 0.084168 , 0.0818116 
 783 , 26878.9171529 , 0.083295 , 0.0818116 
 784 , 26910.5146048 , 0.0857453 , 0.0818116 
 785 , 26942.194453 , 0.0847027 , 0.0818116 
 786 , 26974.0130119 , 0.0825665 , 0.0818116 
 787 , 27005.759167 , 0.0817404 , 0.0818116 
 788 , 27037.423924 , 0.0819365 , 0.0818116 
 789 , 27069.1315889 , 0.0842934 , 0.0818116 
 790 , 27100.9034529 , 0.0817131 , 0.0818116 
 791 , 27132.6135859 , 0.0833876 , 0.0818116 
 792 , 27164.4423368 , 0.0833495 , 0.0818116 
 793 , 27196.1182709 , 0.0836472 , 0.0818116 
 794 , 27227.8258438 , 0.0819768 , 0.0818116 
 795 , 27259.3927438 , 0.0848152 , 0.0818116 
 796 , 27291.0922668 , 0.0819033 , 0.0818116 
 797 , 27322.806258 , 0.0837741 , 0.0818116 
 798 , 27354.4906569 , 0.0829849 , 0.0818116 
 799 , 27386.188009 , 0.0839973 , 0.0818116 
 800 , 27471.486424 , 0.0828683 , 0.0817468 
 801 , 27503.1031179 , 0.0825982 , 0.0817468 
 802 , 27534.688447 , 0.0847465 , 0.0817468 
 803 , 27566.2619619 , 0.0824145 , 0.0817468 
 804 , 27597.9396298 , 0.0858339 , 0.0817468 
 805 , 27629.682107 , 0.0815381 , 0.0817468 
 806 , 27661.2260468 , 0.0834852 , 0.0817468 
 807 , 27692.756248 , 0.0844136 , 0.0817468 
 808 , 27724.411181 , 0.0856759 , 0.0817468 
 809 , 27755.9047978 , 0.0845095 , 0.0817468 
 810 , 27787.529999 , 0.0828984 , 0.0817468 
 811 , 27819.1349349 , 0.0849967 , 0.0817468 
 812 , 27850.74296 , 0.0829149 , 0.0817468 
 813 , 27882.6620069 , 0.0834835 , 0.0817468 
 814 , 27914.2472849 , 0.0832886 , 0.0817468 
 815 , 27945.897476 , 0.0827694 , 0.0817468 
 816 , 27977.6289618 , 0.0854344 , 0.0817468 
 817 , 28009.4047949 , 0.0852658 , 0.0817468 
 818 , 28041.218869 , 0.0848685 , 0.0817468 
 819 , 28072.9232779 , 0.0843571 , 0.0817468 
 820 , 28158.173111 , 0.0841395 , 0.0817969 
 821 , 28189.8370569 , 0.0827335 , 0.0817969 
 822 , 28221.5047669 , 0.0839857 , 0.0817969 
 823 , 28253.156786 , 0.082606 , 0.0817969 
 824 , 28284.7851949 , 0.0847511 , 0.0817969 
 825 , 28316.6857948 , 0.0819566 , 0.0817969 
 826 , 28348.456584 , 0.0843351 , 0.0817969 
 827 , 28380.198118 , 0.083255 , 0.0817969 
 828 , 28411.9464979 , 0.0817624 , 0.0817969 
 829 , 28443.879112 , 0.0852546 , 0.0817969 
 830 , 28475.781708 , 0.0842582 , 0.0817969 
 831 , 28507.514004 , 0.0840469 , 0.0817969 
 832 , 28539.1232469 , 0.0832827 , 0.0817969 
 833 , 28570.7829089 , 0.0828321 , 0.0817969 
 834 , 28602.6501799 , 0.0838004 , 0.0817969 
 835 , 28634.2662549 , 0.0832266 , 0.0817969 
 836 , 28665.8417618 , 0.0836212 , 0.0817969 
 837 , 28697.544435 , 0.0845929 , 0.0817969 
 838 , 28729.3209178 , 0.0836001 , 0.0817969 
 839 , 28761.133018 , 0.0840934 , 0.0817969 
 840 , 28846.546978 , 0.0863867 , 0.0817637 
 841 , 28878.0738759 , 0.0820754 , 0.0817637 
 842 , 28909.565367 , 0.0857146 , 0.0817637 
 843 , 28941.1085229 , 0.0834912 , 0.0817637 
 844 , 28972.7858489 , 0.0830303 , 0.0817637 
 845 , 29004.3136568 , 0.0840068 , 0.0817637 
 846 , 29035.8962338 , 0.0843981 , 0.0817637 
 847 , 29067.6350658 , 0.0812818 , 0.0817637 
 848 , 29099.3091519 , 0.0830965 , 0.0817637 
 849 , 29131.0401559 , 0.0822649 , 0.0817637 
 850 , 29162.784585 , 0.0832062 , 0.0817637 
 851 , 29194.4813719 , 0.0827696 , 0.0817637 
 852 , 29226.257458 , 0.0857986 , 0.0817637 
 853 , 29258.0710289 , 0.0844862 , 0.0817637 
 854 , 29289.6191318 , 0.0840698 , 0.0817637 
 855 , 29321.080004 , 0.082971 , 0.0817637 
 856 , 29352.628634 , 0.0827209 , 0.0817637 
 857 , 29384.2385368 , 0.0833284 , 0.0817637 
 858 , 29415.7808459 , 0.0818262 , 0.0817637 
 859 , 29447.513865 , 0.0843345 , 0.0817637 
 860 , 29532.800797 , 0.0827671 , 0.081868 
 861 , 29564.460469 , 0.0825173 , 0.081868 
 862 , 29596.371213 , 0.0854562 , 0.081868 
 863 , 29628.0139949 , 0.085131 , 0.081868 
 864 , 29659.6585329 , 0.0830814 , 0.081868 
 865 , 29691.6205099 , 0.0839156 , 0.081868 
 866 , 29723.3531878 , 0.0818154 , 0.081868 
 867 , 29755.052763 , 0.0830456 , 0.081868 
 868 , 29786.6242199 , 0.0849218 , 0.081868 
 869 , 29818.2650299 , 0.084471 , 0.081868 
 870 , 29849.8299508 , 0.0833487 , 0.081868 
 871 , 29881.5408089 , 0.0816397 , 0.081868 
 872 , 29913.15889 , 0.0844696 , 0.081868 
 873 , 29944.9708798 , 0.0858739 , 0.081868 
 874 , 29976.6814518 , 0.0825442 , 0.081868 
 875 , 30008.317194 , 0.0828842 , 0.081868 
 876 , 30040.0259478 , 0.083513 , 0.081868 
 877 , 30071.786587 , 0.084507 , 0.081868 
 878 , 30103.3256969 , 0.0831588 , 0.081868 
 879 , 30135.0329499 , 0.082866 , 0.081868 
 880 , 30220.3639669 , 0.0840759 , 0.0818188 
 881 , 30252.099699 , 0.085797 , 0.0818188 
 882 , 30283.6334569 , 0.0834864 , 0.0818188 
 883 , 30315.3233688 , 0.0836032 , 0.0818188 
 884 , 30347.0067599 , 0.0843538 , 0.0818188 
 885 , 30378.5531209 , 0.0840444 , 0.0818188 
 886 , 30410.1101749 , 0.0827944 , 0.0818188 
 887 , 30441.6637368 , 0.0827139 , 0.0818188 
 888 , 30473.1904869 , 0.0846899 , 0.0818188 
 889 , 30504.8586018 , 0.0841887 , 0.0818188 
 890 , 30536.5288508 , 0.0834384 , 0.0818188 
 891 , 30568.0482988 , 0.0825888 , 0.0818188 
 892 , 30599.6122968 , 0.082047 , 0.0818188 
 893 , 30631.271466 , 0.0846846 , 0.0818188 
 894 , 30662.9422848 , 0.082885 , 0.0818188 
 895 , 30694.7162108 , 0.0839675 , 0.0818188 
 896 , 30726.509388 , 0.0845949 , 0.0818188 
