#wRandFlip 
#The training is running for 1000 chunks, each with 10000 images. That are about 220 epochs. The validation sample contains 6157 images. 
#round  ,time, mean_train_loss , mean_valid_loss, mean_sliced_accuracy, mean_train_loss_test, mean_accuracy 
#wRandFlip 
#The training is running for 1000 chunks, each with 10000 images. That are about 220 epochs. The validation sample contains 6157 images. 
#round  ,time, mean_train_loss , mean_valid_loss, mean_sliced_accuracy, mean_train_loss_test, mean_accuracy 
#wRandFlip 
#The training is running for 1000 chunks, each with 10000 images. That are about 220 epochs. The validation sample contains 6157 images. 
#round  ,time, mean_train_loss , mean_valid_loss, mean_sliced_accuracy, mean_train_loss_test, mean_accuracy 
#wRandFlip 
#The training is running for 1000 chunks, each with 10000 images. That are about 220 epochs. The validation sample contains 6157 images. 
#round  ,time, mean_train_loss , mean_valid_loss, mean_sliced_accuracy, mean_train_loss_test, mean_accuracy 
#wRandFlip 
#The training is running for 1000 chunks, each with 10000 images. That are about 220 epochs. The validation sample contains 6157 images. 
#round  ,time, mean_train_loss , mean_valid_loss, mean_sliced_accuracy, mean_train_loss_test, mean_accuracy 
#wRandFlip 
#The training is running for 1000 chunks, each with 10000 images. That are about 220 epochs. The validation sample contains 6157 images. 
#round  ,time, mean_train_loss , mean_valid_loss, mean_sliced_accuracy, mean_train_loss_test, mean_accuracy 
#wRandFlip 
#The training is running for 1000 chunks, each with 10000 images. That are about 220 epochs. The validation sample contains 6157 images. 
#round  ,time, mean_train_loss , mean_valid_loss, mean_sliced_accuracy, mean_train_loss_test, mean_accuracy 
#wRandFlip 
#The training is running for 1000 chunks, each with 10000 images. That are about 220 epochs. The validation sample contains 6157 images. 
#round  ,time, mean_train_loss , mean_valid_loss, mean_sliced_accuracy, mean_train_loss_test, mean_accuracy 
#  starting learning rate to 0.002000 
 218 , 47187.925504 , 0.30621 , 0.208925, 0.270102, 0.209178, 0.592285  
 219 , 47396.648237 , 0.307475 , 0.208925, 0.270102, 0.209178, 0.592285  
 220 , 47668.007103 , 0.307512 , 0.209067, 0.270102, 0.209265, 0.592285  
 221 , 47877.0823669 , 0.308905 , 0.209067, 0.270102, 0.209265, 0.592285  
 222 , 48086.11654 , 0.307041 , 0.209067, 0.270102, 0.209265, 0.592285  
 223 , 48294.9048951 , 0.308178 , 0.209067, 0.270102, 0.209265, 0.592285  
 224 , 48504.041487 , 0.307687 , 0.209067, 0.270102, 0.209265, 0.592285  
 225 , 48711.23158 , 0.307083 , 0.209067, 0.270102, 0.209265, 0.592285  
 226 , 48917.6903601 , 0.307176 , 0.209067, 0.270102, 0.209265, 0.592285  
 227 , 49124.218466 , 0.30837 , 0.209067, 0.270102, 0.209265, 0.592285  
 228 , 49330.9946721 , 0.307403 , 0.209067, 0.270102, 0.209265, 0.592285  
 229 , 49537.8614829 , 0.308557 , 0.209067, 0.270102, 0.209265, 0.592285  
 230 , 49807.4368789 , 0.3076 , 0.209073, 0.270102, 0.209351, 0.592285  
 231 , 50014.471154 , 0.307638 , 0.209073, 0.270102, 0.209351, 0.592285  
 232 , 50221.387043 , 0.307468 , 0.209073, 0.270102, 0.209351, 0.592285  
 233 , 50428.2018809 , 0.306591 , 0.209073, 0.270102, 0.209351, 0.592285  
 234 , 50635.2315989 , 0.308288 , 0.209073, 0.270102, 0.209351, 0.592285  
 235 , 50842.098335 , 0.307211 , 0.209073, 0.270102, 0.209351, 0.592285  
 236 , 51049.1036329 , 0.307045 , 0.209073, 0.270102, 0.209351, 0.592285  
 237 , 51256.452476 , 0.307315 , 0.209073, 0.270102, 0.209351, 0.592285  
 238 , 51463.8636029 , 0.307339 , 0.209073, 0.270102, 0.209351, 0.592285  
 239 , 51671.2902009 , 0.306748 , 0.209073, 0.270102, 0.209351, 0.592285  
 240 , 51939.8920269 , 0.307254 , 0.208973, 0.270102, 0.208898, 0.592285  
 241 , 52146.975559 , 0.306551 , 0.208973, 0.270102, 0.208898, 0.592285  
 242 , 52354.323235 , 0.306898 , 0.208973, 0.270102, 0.208898, 0.592285  
 243 , 52561.8463058 , 0.30763 , 0.208973, 0.270102, 0.208898, 0.592285  
 244 , 52769.362309 , 0.307039 , 0.208973, 0.270102, 0.208898, 0.592285  
 245 , 52976.9228919 , 0.307372 , 0.208973, 0.270102, 0.208898, 0.592285  
 246 , 53184.4560189 , 0.306741 , 0.208973, 0.270102, 0.208898, 0.592285  
 247 , 53391.8170459 , 0.307463 , 0.208973, 0.270102, 0.208898, 0.592285  
 248 , 53599.629066 , 0.30739 , 0.208973, 0.270102, 0.208898, 0.592285  
 249 , 53807.960022 , 0.307861 , 0.208973, 0.270102, 0.208898, 0.592285  
 250 , 54077.6378241 , 0.307328 , 0.209095, 0.270102, 0.209483, 0.592285  
 251 , 54285.4685988 , 0.307172 , 0.209095, 0.270102, 0.209483, 0.592285  
 252 , 54493.4294031 , 0.306837 , 0.209095, 0.270102, 0.209483, 0.592285  
 253 , 54701.1399419 , 0.307926 , 0.209095, 0.270102, 0.209483, 0.592285  
 254 , 54909.666703 , 0.308062 , 0.209095, 0.270102, 0.209483, 0.592285  
 255 , 55117.6232769 , 0.308302 , 0.209095, 0.270102, 0.209483, 0.592285  
 256 , 55326.1788781 , 0.306559 , 0.209095, 0.270102, 0.209483, 0.592285  
 257 , 55534.791353 , 0.307984 , 0.209095, 0.270102, 0.209483, 0.592285  
 258 , 55743.1184549 , 0.307599 , 0.209095, 0.270102, 0.209483, 0.592285  
 259 , 55951.987186 , 0.307369 , 0.209095, 0.270102, 0.209483, 0.592285  
 260 , 56222.754847 , 0.308017 , 0.209025, 0.270102, 0.209634, 0.592285  
 261 , 56431.8062239 , 0.307535 , 0.209025, 0.270102, 0.209634, 0.592285  
 262 , 56639.669456 , 0.307359 , 0.209025, 0.270102, 0.209634, 0.592285  
 263 , 56848.2591119 , 0.308846 , 0.209025, 0.270102, 0.209634, 0.592285  
 264 , 57056.856492 , 0.307361 , 0.209025, 0.270102, 0.209634, 0.592285  
 265 , 57265.718575 , 0.307293 , 0.209025, 0.270102, 0.209634, 0.592285  
 266 , 57474.310293 , 0.306635 , 0.209025, 0.270102, 0.209634, 0.592285  
 267 , 57683.427913 , 0.306713 , 0.209025, 0.270102, 0.209634, 0.592285  
 268 , 57892.3698969 , 0.308412 , 0.209025, 0.270102, 0.209634, 0.592285  
 269 , 58101.6795011 , 0.306874 , 0.209025, 0.270102, 0.209634, 0.592285  
 270 , 58372.9341071 , 0.308731 , 0.209021, 0.270102, 0.209568, 0.592285  
 271 , 58582.200599 , 0.306687 , 0.209021, 0.270102, 0.209568, 0.592285  
 272 , 58791.8598421 , 0.306949 , 0.209021, 0.270102, 0.209568, 0.592285  
 273 , 59000.1646869 , 0.308034 , 0.209021, 0.270102, 0.209568, 0.592285  
 274 , 59208.7779429 , 0.308184 , 0.209021, 0.270102, 0.209568, 0.592285  
 275 , 59417.8386889 , 0.307939 , 0.209021, 0.270102, 0.209568, 0.592285  
 276 , 59626.9847999 , 0.308168 , 0.209021, 0.270102, 0.209568, 0.592285  
 277 , 59836.4444959 , 0.30818 , 0.209021, 0.270102, 0.209568, 0.592285  
 278 , 60045.5190849 , 0.307046 , 0.209021, 0.270102, 0.209568, 0.592285  
 279 , 60254.7429519 , 0.306134 , 0.209021, 0.270102, 0.209568, 0.592285  
 280 , 60525.056217 , 0.308384 , 0.209062, 0.270102, 0.210097, 0.592285  
 281 , 60734.1989839 , 0.30729 , 0.209062, 0.270102, 0.210097, 0.592285  
 282 , 60943.19766 , 0.307378 , 0.209062, 0.270102, 0.210097, 0.592285  
 283 , 61151.6931999 , 0.307767 , 0.209062, 0.270102, 0.210097, 0.592285  
 284 , 61360.175693 , 0.30621 , 0.209062, 0.270102, 0.210097, 0.592285  
 285 , 61567.5168419 , 0.307373 , 0.209062, 0.270102, 0.210097, 0.592285  
 286 , 61775.3173358 , 0.307425 , 0.209062, 0.270102, 0.210097, 0.592285  
 287 , 61983.7967839 , 0.307231 , 0.209062, 0.270102, 0.210097, 0.592285  
 288 , 62191.8799689 , 0.308227 , 0.209062, 0.270102, 0.210097, 0.592285  
 289 , 62400.2244639 , 0.306229 , 0.209062, 0.270102, 0.210097, 0.592285  
 290 , 62672.2807488 , 0.305917 , 0.209152, 0.270102, 0.20896, 0.592285  
 291 , 62880.375452 , 0.30817 , 0.209152, 0.270102, 0.20896, 0.592285  
 292 , 63088.0722439 , 0.307007 , 0.209152, 0.270102, 0.20896, 0.592285  
 293 , 63295.663059 , 0.30862 , 0.209152, 0.270102, 0.20896, 0.592285  
 294 , 63503.7759719 , 0.306165 , 0.209152, 0.270102, 0.20896, 0.592285  
 295 , 63712.230387 , 0.308116 , 0.209152, 0.270102, 0.20896, 0.592285  
 296 , 63921.2861929 , 0.30755 , 0.209152, 0.270102, 0.20896, 0.592285  
 297 , 64128.7023959 , 0.307701 , 0.209152, 0.270102, 0.20896, 0.592285  
 298 , 64336.356632 , 0.306723 , 0.209152, 0.270102, 0.20896, 0.592285  
 299 , 64543.981379 , 0.308086 , 0.209152, 0.270102, 0.20896, 0.592285  
 300 , 64816.213588 , 0.30748 , 0.209137, 0.270102, 0.209332, 0.592285  
 301 , 65023.776325 , 0.307297 , 0.209137, 0.270102, 0.209332, 0.592285  
 302 , 65231.0635159 , 0.306763 , 0.209137, 0.270102, 0.209332, 0.592285  
 303 , 65438.6351321 , 0.306533 , 0.209137, 0.270102, 0.209332, 0.592285  
 304 , 65646.569809 , 0.306988 , 0.209137, 0.270102, 0.209332, 0.592285  
 305 , 65854.5365269 , 0.307368 , 0.209137, 0.270102, 0.209332, 0.592285  
 306 , 66062.282815 , 0.307807 , 0.209137, 0.270102, 0.209332, 0.592285  
 307 , 66270.0981879 , 0.306866 , 0.209137, 0.270102, 0.209332, 0.592285  
 308 , 66477.7570219 , 0.307185 , 0.209137, 0.270102, 0.209332, 0.592285  
 309 , 66685.637939 , 0.307969 , 0.209137, 0.270102, 0.209332, 0.592285  
 310 , 66955.402637 , 0.308093 , 0.209048, 0.270102, 0.209295, 0.592285  
 311 , 67163.04142 , 0.307253 , 0.209048, 0.270102, 0.209295, 0.592285  
 312 , 67370.7353311 , 0.307711 , 0.209048, 0.270102, 0.209295, 0.592285  
 313 , 67578.817344 , 0.30712 , 0.209048, 0.270102, 0.209295, 0.592285  
 314 , 67786.706531 , 0.308126 , 0.209048, 0.270102, 0.209295, 0.592285  
 315 , 67994.9765339 , 0.307709 , 0.209048, 0.270102, 0.209295, 0.592285  
 316 , 68202.980288 , 0.307535 , 0.209048, 0.270102, 0.209295, 0.592285  
 317 , 68410.996321 , 0.307846 , 0.209048, 0.270102, 0.209295, 0.592285  
 318 , 68619.1563179 , 0.308144 , 0.209048, 0.270102, 0.209295, 0.592285  
 319 , 68827.8346639 , 0.308286 , 0.209048, 0.270102, 0.209295, 0.592285  
 320 , 69098.612644 , 0.307743 , 0.20905, 0.270102, 0.209659, 0.592285  
 321 , 69307.2988389 , 0.307689 , 0.20905, 0.270102, 0.209659, 0.592285  
 322 , 69515.8266649 , 0.308398 , 0.20905, 0.270102, 0.209659, 0.592285  
 323 , 69724.0460501 , 0.307518 , 0.20905, 0.270102, 0.209659, 0.592285  
 324 , 69932.7038939 , 0.307881 , 0.20905, 0.270102, 0.209659, 0.592285  
 325 , 70141.261781 , 0.30718 , 0.20905, 0.270102, 0.209659, 0.592285  
 326 , 70350.153048 , 0.30875 , 0.20905, 0.270102, 0.209659, 0.592285  
 327 , 70559.159133 , 0.306975 , 0.20905, 0.270102, 0.209659, 0.592285  
 328 , 70767.8006918 , 0.306947 , 0.20905, 0.270102, 0.209659, 0.592285  
 329 , 70976.9227169 , 0.30723 , 0.20905, 0.270102, 0.209659, 0.592285  
 330 , 71249.551744 , 0.307712 , 0.209136, 0.270102, 0.209523, 0.592285  
 331 , 71457.748662 , 0.307928 , 0.209136, 0.270102, 0.209523, 0.592285  
 332 , 71665.7462029 , 0.308272 , 0.209136, 0.270102, 0.209523, 0.592285  
 333 , 71873.9223371 , 0.308747 , 0.209136, 0.270102, 0.209523, 0.592285  
